Name			Studentid	Sex	Level	Money_stu	Money_credit
Lv_ShenChu		2013012719	male	three	76.94		3521.96	
Luo_SiHeng		2013012720	female	three	30.65		5025.57	
Liu_Chen		2013012721	female	three	82.68		2213.94	
Yu_YingBang		2013012722	female	three	55.02		2963.48	
Lu_YingLe		2013012723	male	three	33.18		1464.87	
Song_Yu			2013012724	female	three	163.92		1026.96	
Wan_Tian		2013012725	male	three	285.09		3028.95	
Mu_Yue			2013012726	male	three	441.50		1556.05	
Le_Da			2013012727	male	three	384.97		4773.80	
Chen_YuanWei		2013012728	male	three	68.82		4473.14	
Qin_JunXian		2013012729	male	three	188.00		3948.68	
Hu_Dong			2013012730	male	three	470.00		4067.62	
Shi_Liu			2013012731	female	three	112.35		5824.44	
Wen_HaoJian		2013012732	female	three	266.70		4483.24	
Su_Dan			2013012733	male	three	471.66		928.82	
Du_WeiLong		2013012734	female	three	85.36		5988.57	
Le_Han			2013012735	male	three	328.70		1006.45	
Jia_Hang		2013012736	male	three	35.55		702.53	
Fu_Zhe			2013012737	female	three	378.60		1023.06	
Wang_Xiu		2013012738	male	three	317.31		979.49	
Wen_XinPeng		2013012739	male	three	224.70		5051.71	
Jin_FangXian		2013012740	female	three	378.46		3164.00	
Guan_ChuHang		2013012741	male	three	12.68		2369.18	
Du_ZhuFan		2013012742	male	three	222.30		4245.15	
Ma_Lu			2013012743	male	three	286.43		2896.70	
Pan_Rui			2013012744	male	three	295.67		3988.80	
Cui_Tian		2013012745	male	three	76.42		700.65	
Wen_BingNi		2013012746	male	three	236.88		4333.72	
Qiao_JingShao		2013012747	male	three	150.19		2422.37	
Wan_MaoWang		2013012748	female	three	200.44		549.92	
Long_Dan		2013012749	female	three	284.40		4581.70	
Wen_ZhouKun		2013012750	male	three	352.26		2638.78	
Qin_WuoZhou		2013012751	female	three	101.98		652.66	
Hua_Dan			2013012752	male	three	262.10		4838.93	
Xiao_ZhouChu		2013012753	male	three	236.10		1384.61	
Ying_ZongTao		2013012754	male	three	250.19		5941.43	
Long_KunZhe		2013012755	female	three	195.24		1794.42	
Mu_LingFan		2013012756	male	three	380.38		1535.91	
Zhao_You		2013012757	female	three	376.52		513.86	
Shi_Qing		2013012758	female	three	242.00		2111.81	
Song_TianXu		2013012759	male	three	250.47		3255.90	
Mu_ZeZhi		2013012760	male	three	73.21		1864.32	
Chu_XingRan		2013012761	male	three	40.04		1684.05	
Fan_Ling		2013012762	female	three	434.17		6499.69	
Wen_Min			2013012763	male	three	77.92		1714.35	
Shi_YingYang		2013012764	male	three	221.53		4170.18	
Dai_Han			2013012765	female	three	19.04		5608.84	
Wu_YiNi			2013012766	male	three	421.48		1853.47	
Gu_Zhi			2013012767	male	three	277.67		5867.82	
Lin_Ran			2013012768	male	three	220.19		1475.87	
Luo_Peng		2013012769	male	three	287.63		4276.28	
Long_Kai		2013012770	male	three	449.58		3736.11	
Yao_Da			2013012771	female	three	62.11		826.99	
Gong_Xu			2013012772	female	three	202.40		6351.75	
Jin_YaXian		2013012773	male	three	120.57		1202.39	
Liang_XinYi		2013012774	male	three	19.59		5773.40	
Lu_YingHan		2013012775	male	three	148.82		2326.56	
Lin_WeiXuan		2013012776	male	three	160.89		4353.14	
Cui_QingMing		2013012777	male	three	171.69		4666.68	
Liu_Zhi			2013012778	male	three	128.70		4936.53	
Zou_ZhiHao		2013012779	female	three	228.47		5170.18	
Gu_ShuQu		2013012780	male	three	439.60		2431.91	
Tang_Fang		2013012781	male	three	401.41		2063.44	
Ren_LeFan		2013012782	female	three	274.48		6061.90	
Shao_YuChuan		2013012783	male	three	32.74		1047.28	
Tang_ZiLi		2013012784	male	three	437.79		5590.31	
Liang_QiGuo		2013012785	female	three	231.74		1380.98	
Yu_ChenZhou		2013012786	male	three	356.12		4535.03	
Wu_You			2013012787	male	three	345.99		3309.17	
Xiao_HanHao		2013012788	male	three	319.71		4994.33	
Ye_YangShan		2013012789	male	three	188.51		1675.16	
Yang_Hao		2013012790	male	three	217.25		1883.48	
Xiao_Song		2013012791	male	three	280.90		1042.61	
Jin_ZhiWei		2013012792	female	three	355.25		5320.00	
Wang_JiaBang		2013012793	male	three	247.60		2445.98	
Song_YunChu		2013012794	male	three	482.64		3990.69	
Xiao_ShuZhi		2013012795	male	three	383.73		2558.32	
Jin_DanTian		2013012796	female	three	499.76		2207.87	
Gong_Zhu		2013012797	male	three	260.90		4974.21	
Mei_Fu			2013012798	male	three	408.84		4228.98	
Yang_LingQing		2013012799	male	three	262.12		3453.36	
Cheng_ChuanZhen		2013012800	female	three	351.50		4998.60	
Pan_Da			2013012801	female	three	315.21		5516.15	
Lv_Qian			2013012802	female	three	90.75		5930.03	
Qin_Ying		2013012803	female	three	74.06		2199.67	
Wang_NiBo		2013012804	male	three	231.33		2990.10	
Le_WeiWei		2013012805	female	three	191.71		3634.61	
Ying_TongWuo		2013012806	female	three	80.91		2483.49	
Qin_Min			2013012807	female	three	49.67		1262.08	
Shi_YuZong		2013012808	male	three	91.69		6324.92	
Ma_NiMin		2013012809	male	three	197.25		3672.39	
Shao_XinBang		2013012810	female	three	94.38		4027.36	
Long_FangPeng		2013012811	male	three	209.28		3296.50	
Gao_Yue			2013012812	female	three	381.95		3327.56	
He_LiuBing		2013012813	male	three	151.47		3121.10	
Yu_Wei			2013012814	male	three	192.64		3866.44	
Zou_Qing		2013012815	male	three	69.25		3307.82	
Le_ZhiWang		2013012816	female	three	377.61		578.96	
Hua_TianTong		2013012817	male	three	101.22		4964.52	
Qin_Yi			2013012818	male	three	239.52		1835.93	
Zhao_Shao		2013012819	female	three	168.03		6262.60	
Deng_Jiao		2013012820	male	three	18.66		6313.91	
Long_Bing		2013012821	male	three	325.08		6248.90	
Liang_Fei		2013012822	male	three	55.01		1181.01	
Li_YueLei		2013012823	male	three	130.76		6212.53	
Fan_LuBang		2013012824	male	three	475.84		2024.65	
Wang_Ze			2013012825	male	three	245.96		4962.01	
Pan_Ling		2013012826	male	three	392.05		1148.65	
Cai_WeiJun		2013012827	female	three	483.20		6397.37	
Chen_Shun		2013012828	female	three	338.50		4192.04	
Liu_Bing		2013012829	female	two	83.69		6111.98	
Ye_ZhiDan		2013012830	male	three	15.39		650.86	
Liang_QianZheng		2013012831	female	three	161.22		5141.07	
Gong_HuanZhi		2013012832	male	three	252.93		4438.28	
He_Xuan			2013012833	male	three	329.99		1546.67	
Yu_LiuZhong		2013012834	male	three	21.37		2550.03	
Gu_FangDong		2013012835	male	three	401.22		2140.85	
Xiao_Chong		2013012836	female	three	139.97		4424.07	
Fan_Han			2013012837	male	three	220.05		2672.19	
Dai_Ran			2013012838	male	three	488.33		572.71	
Li_JiaoCan		2013012839	female	three	39.42		1630.26	
Zeng_ZhiYi		2013012840	female	three	277.77		2908.76	
Cheng_Chong		2013012841	female	three	165.82		1336.75	
Chen_Guo		2013012842	male	three	327.50		996.30	
Cai_TingGong		2013012843	female	three	261.22		750.97	
Lu_HanYuan		2013012844	male	three	334.62		4694.17	
Gu_ChuanFu		2013012845	female	three	478.93		3686.24	
Zhou_Kai		2013012846	male	three	416.15		1985.53	
Dai_Qing		2013012847	female	three	331.46		2532.56	
Zhao_Yue		2013012848	male	three	2.22		5630.42	
Fan_ZhuXuan		2013012849	male	three	25.61		3598.20	
Ying_QingZhi		2013012850	female	three	240.40		1743.91	
Chen_Zhong		2013012851	male	three	336.57		4483.53	
Ren_JunZhi		2013012852	female	three	164.53		4646.99	
Wu_Hang			2013012853	male	three	173.26		601.18	
Yan_BoQing		2013012854	male	three	498.83		3446.03	
Jin_QingShu		2013012855	female	three	411.77		2479.24	
Liu_Ling		2013012856	female	three	469.21		911.61	
Su_TaoShun		2013012857	male	three	76.98		5495.64	
Shao_WeiChong		2013012858	female	three	29.49		2546.08	
Gao_YuanXiang		2013012859	female	three	219.37		4230.85	
Chen_YuAn		2013012860	male	three	309.00		877.74	
Le_HaoYuan		2013012861	male	three	247.01		2060.09	
Zhang_GanShan		2013012862	male	three	467.93		3184.94	
Shi_Kun			2013012863	male	three	306.99		3145.70	
Jia_ChuGuo		2013012864	male	three	485.68		808.61	
Jin_ZhenHan		2013012865	female	three	137.16		2541.26	
Du_Tian			2013012866	male	three	431.25		2545.27	
Tang_Yi			2013012867	female	three	48.52		857.22	
Jiang_Yuan		2013012868	male	three	132.47		2558.78	
Ye_Qi			2013012869	male	three	497.71		5018.87	
Ma_Xiong		2013012870	male	three	376.68		3499.05	
Chen_Ping		2013012871	female	three	23.10		698.96	
Jiang_YuFang		2013012872	female	three	313.45		1322.82	
Ying_Can		2013012873	male	three	43.25		1115.10	
Zou_Nan			2013012874	male	three	198.76		2045.42	
Gong_GanGuo		2013012875	male	three	313.39		5594.08	
Zhao_YangDan		2013012876	male	three	83.85		4981.83	
Song_KunLing		2013012877	female	three	153.93		5211.63	
Guan_Dan		2013012878	male	three	209.64		5964.15	
Guan_Xing		2013012879	male	three	405.62		2978.39	
Luo_FangXuan		2013012880	male	three	209.34		3027.15	
Ren_Rui			2013012881	female	three	469.83		2380.58	
Su_Tian			2013012882	female	three	235.11		3983.72	
Gao_YaFu		2013012883	male	two	205.25		6200.94	
Tang_PengBing		2013012884	female	three	302.64		4536.89	
Gong_Fan		2013012885	male	three	484.15		2660.22	
Liu_Ran			2013012886	male	three	353.48		4261.96	
Liang_Zhi		2013012887	male	three	384.25		2887.54	
Ding_ZiShao		2013012888	male	three	281.96		5348.16	
Jiang_Zhi		2013012889	female	three	3.45		3742.60	
Cheng_GongHuan		2013012890	male	three	341.36		3234.56	
Yang_Jiao		2013012891	male	three	417.79		2051.46	
Ying_Qu			2013012892	male	three	207.18		3113.73	
Zhao_RuiZong		2013012893	male	three	178.32		1920.66	
Ye_Ni			2013012894	female	three	295.58		5320.31	
Mei_MaoShao		2013012895	male	three	313.07		5617.73	
Shao_HaoWei		2013012896	male	three	34.05		1554.34	
Lv_PengDa		2013012897	female	three	186.87		2219.26	
Wan_Zhong		2013012898	male	three	181.50		2866.62	
Du_Hao			2013012899	female	three	286.73		1560.17	
Zou_WeiJian		2013012900	female	three	499.40		1892.70	
Lv_LeiYe		2013012901	female	three	124.50		4528.59	
Lu_HanYue		2013012902	male	three	423.24		1064.05	
Chang_YueSheng		2013012903	female	three	305.84		4619.06	
Sui_QuZheng		2013012904	female	three	327.77		1640.33	
Gao_Shao		2013012905	male	three	63.82		3616.21	
Fan_XiYuan		2013012906	male	three	1.19		4198.81	
Luo_Le			2013012907	female	three	61.89		2572.17	
Cui_ChongRan		2013012908	male	three	134.58		3925.12	
Ma_Bing			2013012909	male	three	427.13		5042.89	
Jiang_Shun		2013012910	male	three	254.19		1789.03	
Zhao_HuanJiao		2013012911	male	three	213.65		4020.67	
Cheng_YangZheng		2013012912	female	three	94.76		4870.17	
Pan_FeiMing		2013012913	male	three	102.45		1509.93	
Du_Xuan			2013012914	female	three	255.72		5110.63	
Zou_LeHao		2013012915	male	three	119.80		4818.29	
Guan_FangMin		2013012916	male	three	253.64		1709.11	
Hua_Zheng		2013012917	male	three	321.05		1443.28	
Guan_WenRan		2013012918	female	three	353.47		5747.24	
Chang_PengLi		2013012919	female	three	196.09		3718.99	
Le_Qi			2013012920	male	three	298.78		3523.50	
Le_ShuLin		2013012921	male	three	236.74		6042.94	
Mu_FanChen		2013012922	male	three	337.20		1896.34	
Dai_Li			2013012923	male	three	302.08		2967.92	
Guan_ShenDa		2013012924	female	three	251.77		5665.58	
Hu_TaoLu		2013012925	female	three	278.18		3442.89	
Jiang_HeSi		2013012926	male	three	427.86		4940.35	
Wen_Zhong		2013012927	male	three	101.68		2414.31	
Zeng_GaoShu		2013012928	female	three	429.82		5756.39	
Cheng_NiQuan		2013012929	female	three	221.47		4370.64	
Wan_LeYou		2013012930	male	three	121.53		1763.62	
Su_Yao			2013012931	female	three	292.16		1942.14	
Shi_YouTao		2013012932	male	three	465.71		3260.65	
Xu_Rui			2013012933	female	three	495.32		2426.30	
Song_ShanZong		2013012934	male	three	169.42		840.94	
Chu_Liu			2013012935	male	three	277.60		5104.18	
Song_Jun		2013012936	male	three	299.05		2878.69	
Gao_XiongNan		2013012937	female	two	374.38		2415.13	
Tang_DiGao		2013012938	male	three	121.21		5899.83	
Wan_ChuAn		2013012939	male	three	59.38		4592.02	
Tang_TaoZhe		2013012940	female	three	26.32		3999.07	
Ren_Qu			2013012941	male	three	469.16		2338.90	
Lu_LiShen		2013012942	male	three	467.61		4152.05	
Shi_Hao			2013012943	male	three	49.86		2265.56	
Chu_YingShen		2013012944	female	three	491.93		3613.55	
Qin_PengHan		2013012945	male	three	157.20		4107.87	
Mu_SiJie		2013012946	male	three	125.14		1257.96	
Dai_Xian		2013012947	female	three	390.91		5061.53	
Cai_ShengYu		2013012948	male	three	399.98		4350.48	
Jiang_Kun		2013012949	male	three	151.87		1251.51	
ZhuKe_HangKai		2013012950	male	three	201.37		1348.18	
He_ZeLing		2013012951	male	three	368.53		5824.10	
Pan_WangTian		2013012952	female	three	202.38		5447.24	
Hu_GuoKai		2013012953	male	three	51.07		3860.84	
Lv_JianHuan		2013012954	male	three	195.27		1171.56	
Sui_YuXu		2013012955	male	three	53.49		2263.80	
Du_Wuo			2013012956	male	three	38.04		5217.54	
Lu_Han			2013012957	female	three	91.43		4055.64	
Shi_XiongZhen		2013012958	male	three	369.59		1814.27	
Xiao_SiSi		2013012959	female	three	270.88		3801.39	
Xu_Bing			2013012960	male	three	303.38		2987.58	
Zhou_JunChuan		2013012961	male	three	180.90		3200.36	
Zou_JiaGuo		2013012962	male	two	90.55		5102.60	
Gao_XuWei		2013012963	male	three	219.05		1180.71	
Yan_GaoZhi		2013012964	female	three	317.82		4533.80	
Qiao_Yun		2013012965	male	three	49.65		2678.45	
Yao_Han			2013012966	male	three	258.37		4213.32	
He_Xin			2013012967	male	three	114.99		966.11	
Shi_Qing		2013012968	male	three	413.44		1764.55	
Pan_ZiHan		2013012969	female	three	178.05		911.71	
Ying_Dong		2013012970	male	three	5.94		1624.21	
Wan_Ping		2013012971	female	three	43.83		5523.82	
Su_Wei			2013012972	female	three	446.22		1418.52	
Gao_Xu			2013012973	male	three	449.36		3184.51	
Yang_FanDi		2013012974	male	two	189.48		6343.56	
Pan_YuanNan		2013012975	female	three	291.57		5556.12	
Qin_FeiRui		2013012976	female	two	326.43		1301.38	
Cai_SiShun		2013012977	male	three	258.49		5977.84	
He_Si			2013012978	male	three	36.84		1663.45	
Wan_ZhouHan		2013012979	male	three	442.08		3621.13	
Wen_YaoLi		2013012980	male	three	47.30		3992.76	
Chen_XiuTao		2013012981	male	two	167.69		6112.07	
Zhou_Yao		2013012982	male	three	102.01		3508.40	
Zhang_TongLi		2013012983	female	three	170.44		2160.41	
Mei_Yuan		2013012984	female	three	57.04		5623.56	
Lu_YaoTong		2013012985	female	three	35.12		4225.11	
He_ZhuYi		2013012986	female	two	161.48		1685.43	
Xiao_Qu			2013012987	female	three	300.67		2633.51	
Shi_Jie			2013012988	male	three	447.35		2545.87	
Yao_Shao		2013012989	female	three	386.01		2671.45	
Wan_JiaoYang		2013012990	female	three	178.83		1251.52	
Guan_Li			2013012991	male	three	490.08		2405.86	
Jia_TingGan		2013012992	female	three	127.59		5084.86	
Chen_Yang		2013012993	male	three	332.71		6452.22	
Chu_LingShan		2013012994	female	two	434.20		1708.46	
Wen_YouXuan		2013012995	male	three	471.15		3556.99	
Yan_CanFang		2013012996	male	three	216.34		2790.02	
Yang_Da			2013012997	male	three	354.83		2728.95	
Jin_JiaZhi		2013012998	male	three	78.70		2624.06	
ZhuKe_DongZong		2013012999	female	three	350.62		5881.35	
Lin_LingYang		2013013000	male	three	362.62		3977.96	
Wen_Chong		2013013001	male	three	372.63		1896.70	
Lu_ChuanZi		2013013002	male	three	83.34		5782.36	
Shi_Han			2013013003	male	three	400.90		4051.39	
Song_Yu			2013013004	male	three	369.09		879.94	
Hua_HaoQuan		2013013005	female	three	366.94		4002.01	
Wen_Shen		2013013006	male	three	19.40		3138.72	
Wen_XiongQi		2013013007	male	three	257.72		2212.67	
Shi_Zhen		2013013008	female	three	161.55		4733.06	
Lv_Chu			2013013009	male	three	432.43		1249.03	
Jia_Xiu			2013013010	male	three	418.74		4922.99	
Zhao_Kun		2013013011	male	three	408.44		1454.86	
Ren_QuanZhi		2013013012	male	three	412.81		558.47	
Jia_ZhouXi		2013013013	male	three	277.37		2814.80	
Yan_SiYang		2013013014	male	three	475.83		976.08	
Sui_Zhen		2013013015	male	three	286.03		4686.75	
Shao_TianTian		2013013016	female	three	256.18		3563.45	
Chen_GuoXi		2013013017	male	three	131.77		683.84	
Qiao_XuanLin		2013013018	male	three	304.49		1308.12	
Le_Song			2013013019	female	three	78.03		1438.14	
Cheng_Xi		2013013020	male	three	242.19		4241.14	
Hu_Song			2013013021	male	three	474.82		5137.35	
Shi_Heng		2013013022	male	three	75.20		6207.15	
Long_Wei		2013013023	female	three	254.26		2113.73	
Tang_QianXi		2013013024	male	three	236.02		3972.47	
Chu_BangYi		2013013025	female	three	478.47		4597.86	
Guan_Jia		2013013026	male	three	316.52		4728.02	
Shi_JianJiao		2013013027	male	three	420.76		3243.29	
Wu_Ya			2013013028	male	three	52.92		3774.19	
Ying_HuanHan		2013013029	male	three	236.26		1271.81	
Gong_LiuGuo		2013013030	male	three	461.49		6064.76	
Luo_Fan			2013013031	male	three	386.55		3494.56	
Deng_ZeYi		2013013032	male	three	76.94		6234.05	
Guan_Quan		2013013033	male	three	460.19		4693.84	
Fu_HanXuan		2013013034	male	three	18.24		3140.72	
Lin_XiongHao		2013013035	male	three	82.84		2647.23	
Shi_ZhiTian		2013013036	female	three	262.79		6282.82	
Shao_NanYue		2013013037	male	three	228.52		3690.97	
Su_WangDi		2013013038	male	three	481.49		3557.07	
Long_JieZhi		2013013039	male	three	308.24		2768.09	
Shi_MinLi		2013013040	male	three	464.68		2575.25	
Mei_KunChu		2013013041	male	three	391.00		4889.92	
Chu_DaGong		2013013042	male	three	204.79		3730.19	
Le_Xin			2013013043	male	three	272.25		4655.62	
Yang_Dan		2013013044	male	three	255.12		5515.19	
Jin_ZhenMin		2013013045	female	three	180.52		755.16	
Fu_Heng			2013013046	female	three	372.75		5711.61	
Lu_Yang			2013013047	male	three	339.49		2532.40	
Cui_WenQu		2013013048	female	three	208.87		6319.34	
Hua_Huan		2013013049	male	three	312.40		3190.46	
Sui_HengHeng		2013013050	male	three	113.89		553.77	
Sui_DiQi		2013013051	male	three	302.27		4638.36	
Qin_Xuan		2013013052	male	three	253.56		2911.14	
Jin_QiJun		2013013053	male	three	292.50		5165.13	
Guan_Kai		2013013054	female	three	378.78		2526.25	
Su_WuoYang		2013013055	male	three	237.37		2026.22	
Chu_Jian		2013013056	male	three	76.03		2231.70	
Cheng_JianDong		2013013057	female	three	72.16		2887.17	
Yao_Qing		2013013058	male	three	309.09		2004.95	
Dai_GanWuo		2013013059	female	three	246.71		2542.54	
Ren_NiZhi		2013013060	female	three	136.49		4402.01	
Kang_GongFan		2013013061	male	three	258.83		2060.38	
Ding_Gao		2013013062	female	three	234.46		1928.55	
Sui_Yao			2013013063	female	three	30.23		5884.94	
Du_MaoYuan		2013013064	male	three	333.55		814.37	
Fu_Shun			2013013065	female	three	287.62		2306.64	
Xu_Qi			2013013066	female	three	176.44		1737.40	
Yu_XianLei		2013013067	male	three	75.95		2556.83	
Zou_ZhenQing		2013013068	male	three	406.69		6157.91	
Cai_Han			2013013069	female	three	319.29		1758.48	
Fan_XinYue		2013013070	female	three	301.80		3905.15	
Yao_Jia			2013013071	male	two	375.87		5440.83	
Chu_Shun		2013013072	male	two	332.35		1141.26	
Shi_Xi			2013013073	female	three	49.14		4064.54	
Zeng_Wuo		2013013074	male	three	420.74		544.62	
Zhou_WeiBang		2013013075	female	three	498.29		1648.47	
Ma_Dong			2013013076	male	three	211.13		3680.14	
Zou_PingYang		2013013077	male	three	491.85		5581.81	
Song_QianHao		2013013078	female	three	272.44		4022.00	
Du_Guo			2013013079	male	three	156.27		1726.05	
Sui_TianXian		2013013080	male	three	221.89		3512.44	
Gao_WeiYu		2013013081	male	three	180.74		644.45	
Jia_Can			2013013082	male	three	367.53		6150.63	
Jin_Dan			2013013083	female	three	25.82		4462.32	
Yan_Kai			2013013084	male	three	206.93		3922.86	
Jiang_Lei		2013013085	female	three	113.10		1323.64	
Long_YaQu		2013013086	male	three	41.85		2203.93	
Jin_Hang		2013013087	female	two	37.63		3777.20	
Tang_QingLu		2013013088	female	three	79.11		2450.28	
Chen_XuanTian		2013013089	male	three	246.41		1607.02	
Miao_Min		2013013090	female	three	234.14		5237.61	
Chen_KaiKun		2013013091	male	three	314.74		5406.92	
Wu_Fang			2013013092	male	three	35.09		3353.94	
Shi_An			2013013093	female	three	251.73		1412.02	
Ren_HanLi		2013013094	male	three	221.45		2619.55	
Liu_QingQu		2013013095	male	three	215.80		5878.50	
Mu_Liu			2013013096	male	three	177.07		3774.29	
Luo_FanYu		2013013097	male	three	123.00		6142.64	
Yao_SongYao		2013013098	male	three	494.18		962.99	
Gong_Xu			2013013099	female	three	33.55		2651.76	
Chu_Zhu			2013013100	male	three	191.86		4965.95	
Qin_LiLiu		2013013101	male	three	86.91		4120.34	
Ma_Bing			2013013102	female	three	324.79		3654.15	
Mu_Qing			2013013103	male	three	481.62		4621.57	
Hu_YangQing		2013013104	male	three	78.21		5797.12	
Zhao_Yang		2013013105	male	three	98.03		5074.86	
Miao_FanMao		2013013106	male	three	131.58		3489.92	
